serie,T,modelo,t_create,t_optim,rmse_train,rmse_test,mape_train,mape_test
4399,334,modelo 2,0.0108584,1.9463064,63.66903333472065,1562.5387159820978,2.2069929170717426,48.75870739449317
4399,334,modelo 3,0.0106131,2.8796788,63.62656089869066,1804.6189625404788,2.202067918125664,55.63030194269339
4400,328,modelo 2,0.0110057,300.0103939,3.7330465393162617,31.57980626850424,0.28065273263717594,2.635715471343526
4400,328,modelo 3,0.0107513,3.290206,3.726750243178942,32.21978696155243,0.27976981738025003,2.3563488357823696
4401,186,modelo 2,0.0076611,1.860303,104.77811658112039,5559.294772879566,1.780947849284858,153.44544466742002
4401,186,modelo 3,0.0066874,1.5465203,104.40628810596215,6441.191121376013,1.7725351264537643,176.5440442161368
4402,247,modelo 2,0.0091811,1.8096342,51.486375389306396,717.5743034475985,1.2666931199260614,4.7798734723924055
4402,247,modelo 3,0.0084249,1.8603197,51.477989611534575,692.4042033358583,1.2595041714417243,4.618811446407093
4403,69,modelo 2,0.0042798,0.771888,71.23667197261372,211.11404937531793,1.41788781470551,9.678834390822205
4403,69,modelo 3,0.0043948,0.667288,72.25534209365591,676.5726357186198,1.450320718742948,29.186084752347735
4404,175,modelo 2,0.0072643,1.4844958,575.2302698113649,1388.3568925812326,9.070426958585532,16.140433981235315
4404,175,modelo 3,0.0068762,1.0296945,672.5922294661165,14963.39042753624,13.630259145246509,154.40492359487504
4405,131,modelo 2,0.0059897,1.1618484,150.24798343801842,1037.4835986464363,2.4632545938396593,19.445093662288603
4405,131,modelo 3,0.005876,1.1518491,148.03953059606206,1113.3537745821438,2.406396458532472,20.892293027929494
4406,137,modelo 2,0.0061646,0.9617676,735.7038556753027,1767.4059372189147,50.32701070948957,113.8683222852996
4406,137,modelo 3,0.0060183,0.5393776,243.54959360188016,13896.707050673233,18.020503874196095,580.9167668934662
4407,69,modelo 2,0.0044401,0.618787,48.28487192860917,251.07994989613772,1.7125531257004267,19.619522999312895
4407,69,modelo 3,0.0045173,0.4178095,31.766820820025167,1242.0033993352554,1.1682390828599836,99.32534756983435
4408,306,modelo 2,0.0098042,1.0537035,7.155129571457699,25.115152311002532,0.4881823428183942,1.5106567275715455
4408,306,modelo 3,0.0103464,3.0267019,1.6924807780414286,69.55316830540646,0.11566347897171074,4.14910837684098
4409,67,modelo 2,0.0047318,0.1846414,135.43924034828942,771.8207483432811,8.914937841795835,56.69061601479646
4409,67,modelo 3,0.0044838,0.605948,100.13423382497892,3242.050249985621,6.434526283909839,265.0097302644783
4410,61,modelo 2,0.0043113,1.4704787,202.94328629321703,1978.7107313933254,2.2675417128610493,16.1747255855664
4410,61,modelo 3,0.0041816,0.5525845,190.42653117745238,4635.444170105076,2.062615400061283,40.914732424571426
4411,306,modelo 2,0.0104146,8.3255416,9.716839371723982,97.58581884067156,0.33875091951733344,3.2919270808038146
4411,306,modelo 3,0.0101589,1.8050921,7.051264869416916,208.32851608042657,0.24311967835233136,7.0951728348272445
4412,335,modelo 2,0.0110975,1.7351361,127.22926947080059,571.8384287914256,1.4426121177056157,3.611803241491171
4412,335,modelo 3,0.0109712,2.0879752,28.88411804757603,520.240031405143,0.35763294647530447,3.1233255136203817
4413,257,modelo 2,0.0093781,1.6600014,6.971344145455314,87.18451558832083,0.3319500112579202,8.435776415072189
4413,257,modelo 3,0.008729,2.4926376,6.970945313869161,89.43644042385883,0.33206943393815397,8.646366972869535
4414,354,modelo 2,0.0118433,11.6232066,6.019066081772155,148.90826087225082,0.11830808936689481,3.0450939739457796
4414,354,modelo 3,0.0115722,2.9002015,8.443900017064378,124.81889529182351,0.1665267446730116,2.5570162138929002
4415,234,modelo 2,0.0084772,1.5259896,19.949782465479764,306.016483992711,0.20438313001304234,2.7508114307839255
4415,234,modelo 3,0.008646,2.474971,19.92580586178756,308.78775969514135,0.20277239071944042,2.773056995528879
4416,65,modelo 2,0.0045845,0.5290149,57.40659181230369,1408.4850222794469,0.947162331507497,19.227889494161808
4416,65,modelo 3,0.0044162,0.5234789,55.23445496724923,1282.990122564293,0.9038467205417129,17.557632798881585
4417,102,modelo 2,0.0053699,0.8233421,33.18795713189819,916.4170680132366,0.32792830065607864,8.953566923051568
4417,102,modelo 3,0.0050536,0.938025,33.05588445524181,1145.8717906288875,0.3243617262732588,11.17793504423478
4418,306,modelo 2,0.0102646,1.5873023,9.500980093793086,142.66740343366814,0.17229893048597322,3.4371046686358793
4418,306,modelo 3,0.0101175,2.2186913,9.500528861424405,141.67157133837435,0.17226185146249862,3.4125350102061094
4419,82,modelo 2,0.0048543,0.0458964,1647.2578831368219,1773.2108270326382,21.678437854644393,20.8053788760214
4419,82,modelo 3,0.0046636,0.805491,192.66854154521457,1759.4446381366924,2.256366003376339,18.995162643892037
4420,306,modelo 2,0.010023,1.6073304,7.924812088240812,108.99595514900334,0.31827037747055925,5.0632165582694695
4420,306,modelo 3,0.0103636,1.9207583,7.913482920066124,24.99108172321008,0.2992193383000216,1.1558932744976702
4421,234,modelo 2,0.0554883,1.470464,31.833134120441382,514.2660909194769,0.2603219958058336,4.616962173688751
4421,234,modelo 3,0.0085748,2.1023115,31.83206784909667,512.6124458749312,0.2601286786244178,4.60222349372169
4422,291,modelo 2,0.0102641,3.1812437,10.982531747040056,44.8438526511504,0.7336170325519771,3.617775477959073
4422,291,modelo 3,0.0099751,2.4012085,10.958059148334877,45.868333433078305,0.729950403346873,3.6631968471389027
4423,242,modelo 2,0.0090959,1.5989334,44.4480813288312,230.45718390880342,0.26696267405437113,1.9176900115872038
4423,242,modelo 3,0.008803,2.0948314,44.444035800340515,234.6132384593677,0.2665975462372997,1.9510029480994877
4424,69,modelo 2,0.0050993,0.8186023,40.601097086127375,376.7197142648856,1.0313666211003576,23.632216150819918
4424,69,modelo 3,0.0046712,1.0234469,40.51194488967094,125.67967723027103,1.0174370476518124,7.274099946278439
4425,450,modelo 2,0.0131922,300.0083384,25.728733788448935,478.28604808850383,0.3418319994490813,5.967283542922978
4425,450,modelo 3,0.0135585,4.1815752,18.376660426536663,740.8267796374699,0.24743347491438977,9.309625975008382
4426,233,modelo 2,0.0082485,1.3893504,16.800203090997538,43.3773811147906,0.5173070388954635,3.65946111379945
4426,233,modelo 3,0.008741,1.1867831,16.788871157035135,44.19975586037093,0.5172852439307827,3.7329511246616334
4427,160,modelo 2,0.0061994,1.6073831,75.53548987306058,1265.7193475928368,2.392114521700484,34.41127111311537
4427,160,modelo 3,0.0061782,1.1819868,21.55282393596965,916.8766598205332,0.6626539640217176,24.87474357067783
4428,247,modelo 2,0.0095097,2.1802302,29.3731984497893,851.1894212854664,1.3868869022941266,10.989097239852583
4428,247,modelo 3,0.0084142,2.3233319,41.21621228634191,1118.3677245584663,2.0236796615283135,14.987093030082905
4429,450,modelo 2,0.013436,2.7208445,37.096825616031026,1116.920430039181,0.47158043926817383,14.151772027080614
4429,450,modelo 3,0.0541483,300.0135282,37.522879773201836,433.7107449052849,0.46924848875846104,5.464228000947334
4430,82,modelo 2,0.0047004,0.313515,353.70775272891,6594.304387495697,4.2772093783473695,80.32703634236967
4430,82,modelo 3,0.0045544,0.2413405,501.12731509894695,72274.28016663031,5.625955825703908,902.0222379247103
4431,70,modelo 2,0.0043026,0.6080574,11.062092870133297,47.58146847865428,0.6257113061677742,2.3699612842953415
4431,70,modelo 3,0.0043808,0.3764798,11.045158949442209,48.783264964075784,0.6224822172993036,2.442225096985055
4432,334,modelo 2,0.0107421,1.9249039,13.630354939121752,837.9897208747568,0.6076221502115401,33.21061337211814
4432,334,modelo 3,0.0110706,3.9383369,13.616573138814536,803.6931363018173,0.6043177878586014,31.890375758169025
4433,180,modelo 2,0.0070359,1.2233155,151.63546118723235,2491.145517373173,6.8445120053035104,86.6360682937914
4433,180,modelo 3,0.0068179,1.3580064,151.4693195805882,1826.9713031111282,6.9409821261806695,62.27445932087687
4434,69,modelo 2,0.0047007,1.1840246,244.22505248785916,2092.2976746670297,3.546012160101234,45.899993296242314
4434,69,modelo 3,0.0045588,0.8931352,236.51685006866708,3100.7546390124667,3.4900336576526017,67.30800491949844
4435,69,modelo 2,0.0048164,0.0403298,335.0792426625908,538.1998599524157,13.45343416946571,40.9652911692912
4435,69,modelo 3,0.00447,0.6242962,73.77311508267397,3339.5306837670983,3.103067900910482,260.06124458993355
4436,174,modelo 2,0.0079317,1.7034428,61.67191089170187,674.1320523197746,1.3381666720928493,11.000182041426994
4436,174,modelo 3,0.0067532,2.4827094,180.42918610031703,773.7728450741441,4.0175053713002224,12.52082177242904
4437,69,modelo 2,0.0043487,0.5127171,22.16800195231413,446.1779502783038,1.1006976750039765,49.58365153467777
4437,69,modelo 3,0.0044946,0.3642685,22.17165851121285,500.5490035878242,1.1007881498482839,55.397751862718046
4438,317,modelo 2,0.0102802,4.2112948,149.86694799915622,404.05827530523294,5.615840553389709,15.997904672499509
4438,317,modelo 3,0.0106392,1.9911939,33.65191206216667,885.9618161309634,1.3281008611324137,33.88746369086734
4439,198,modelo 2,0.0072349,1.2236992,80.1259811395501,1837.971152155632,0.913325205201688,12.528108776920025
4439,198,modelo 3,0.0074842,1.5408523,59.28253363949749,1081.381526768561,0.6708061298868431,8.064365523897266
4440,91,modelo 2,0.0048859,0.9951948,126.65014145665913,1108.3263164121383,8.432451122893147,132.5292659322246
4440,91,modelo 3,0.0049822,0.1897286,473.71281891929544,396.12601514000534,26.314808891633735,38.55930357949294
4441,234,modelo 2,0.0090616,1.2112319,22.298225405479375,361.401051541677,0.1986802407650603,3.0923477446884853
4441,234,modelo 3,0.0081783,1.5049436,16.023297610339913,268.3991162422462,0.14549042400585657,2.223723387893408
4442,102,modelo 2,0.0053139,0.5781703,10.996268727283622,53.88773844363906,0.2543056375857601,1.3128216704266165
4442,102,modelo 3,0.0069854,0.546476,7.990421215555982,267.0591307461672,0.19176597230636494,7.181763075522486
4443,306,modelo 2,0.0114299,16.0807975,12.536906824363557,100.11732545029872,0.3671823531830651,3.0776870738458433
4443,306,modelo 3,0.006178,1.5012545,2.658004894696692,149.3192104746887,0.07839831632205807,4.551909964554351
4444,191,modelo 2,0.0041211,1.6398419,68.09976902665635,2114.28655960077,0.6938106639782469,21.809495419465684
4444,191,modelo 3,0.0043471,0.7160235,67.55891231900718,2115.466199387189,0.6877402625696539,21.805907049180867
4445,240,modelo 2,0.0046541,0.862467,14.773450997519546,518.9852539385438,0.1269041370913085,4.374734987629348
4445,240,modelo 3,0.0049312,1.5870873,14.644485446896235,424.1067593914923,0.12530765545163658,3.570928120574113
4446,306,modelo 2,0.0059033,0.6738203,7.346754753104923,17.84644007982204,0.464650459572457,0.8940363388945376
4446,306,modelo 3,0.0059999,0.9292796,7.343407223623483,17.83127974442314,0.46339146097460077,0.8927569944306715
4447,79,modelo 2,0.0025683,0.2792759,313.63667479666805,10609.668261190222,4.453165051299685,245.49017090562728
4447,79,modelo 3,0.0027381,0.3526339,297.03853921767836,4121.539574149471,4.121447542681888,97.37649020868824
4448,334,modelo 2,0.0119818,1.9781989,64.25897718794145,162.67075683048554,1.9211720494901214,8.002883943407852
4448,334,modelo 3,0.0116874,2.9551435,19.925877823132584,134.20884471133712,0.6026462943846267,6.490247861896986
4449,67,modelo 2,0.0042558,0.6424007,159.38318994890292,2124.8054392889458,9.236169935785908,277.6431997588345
4449,67,modelo 3,0.0044871,0.5658948,151.88497781712766,1096.9452459579493,8.189323778332918,147.35820903331697
4450,163,modelo 2,0.0076275,1.5149708,34.35191226941647,1675.567687720866,0.9384091564864814,63.99477650225869
4450,163,modelo 3,0.0072451,0.8953893,24.127070732358728,1504.0288421972164,0.6426398242195674,57.35573713525736
4451,104,modelo 2,0.0055881,1.015401,4.542469953975996,535.7110282659401,0.09499906824532317,10.942841805777388
4451,104,modelo 3,0.0050889,2.0472425,4.373412384770634,582.1057774139219,0.08804217717371196,11.94999172248245
4452,66,modelo 2,0.0045554,0.2641982,601.7326183946792,20686.074351323576,12.360443670229134,409.8343436707866
4452,66,modelo 3,0.0041224,0.2106239,603.2019880937169,25303.65431423943,12.453882084250655,496.1157743273385
4453,486,modelo 2,0.0145224,1.8376664,9.118528096304663,33.962226265544956,0.38721199600573875,0.9403738048556123
4453,486,modelo 3,0.0149867,5.6634352,1.9871310792841679,11.736663418252661,0.08916514722736711,0.32857032116678925
4454,234,modelo 2,0.0089824,1.8148015,5.332900380674302,49.625131603834404,0.35527468721116334,4.294981608318052
4454,234,modelo 3,0.007809,2.4625855,5.328922674490736,31.579476244786402,0.35392012998978506,2.2599378893056876
4455,450,modelo 2,0.0138014,3.6017589,18.267487663273435,170.4113783765427,0.24096345838414596,2.433126000884346
4455,450,modelo 3,0.0140256,4.5803462,18.26621798310485,170.46968115424787,0.2408573072347259,2.4335914660075564
4456,67,modelo 2,0.0050391,0.0580405,10252.599293814694,6474.734898172784,98.20036428143732,97.12045242074223
4456,67,modelo 3,0.0041385,0.266411,1990.3249048395382,8045.382375046518,15.06124933007659,107.31968419067827
4457,270,modelo 2,0.0119667,1.9112148,45.40089840998501,357.4614340632878,3.3035882749213377,18.162558750085818
4457,270,modelo 3,0.0095765,1.7056099,45.33842715277353,378.054023793168,3.300098118576951,19.503778233771513
4458,426,modelo 2,0.0162817,2.5082549,44.4233097407906,1731.1318758680263,1.3483237601630833,48.1291974507396
4458,426,modelo 3,0.0142983,3.7679212,44.36705977044734,1505.0063574148567,1.3450974315604578,41.921468214415
4459,126,modelo 2,0.0058339,5.0286094,4.472894166727026,45.0374388056666,0.1871165588169,1.676656863530548
4459,126,modelo 3,0.0528543,1.2170647,4.469487795621847,45.54024809919311,0.18691802603240626,1.6974456781410197
4460,256,modelo 2,0.009142,2.3565693,60.99284531601914,2211.465729298489,0.5388570739283677,24.657179033215527
4460,256,modelo 3,0.0092067,1.1757584,60.87067559371947,1838.5983865015835,0.5358432781218403,20.64335729613874
4461,80,modelo 2,0.0046818,0.7007902,35.13694791513334,314.91520845546853,1.7082939934053916,15.927548360833324
4461,80,modelo 3,0.0047309,1.1043906,35.10254527767394,417.4417954585468,1.713032999790067,22.52424623248824
4462,281,modelo 2,0.0110976,2.9942139,6.3243986072030856,74.46421528626192,0.306980303741114,4.279990910909197
4462,281,modelo 3,0.0108547,1.8630268,8.69877354956828,34.910267386957074,0.41317652149353457,1.888768542720683
4463,306,modelo 2,0.0109373,1.9750317,44.888436444601645,137.29891023358502,0.4370463969328428,1.5140330549702605
4463,306,modelo 3,0.0107324,2.9272667,9.463523897010568,273.6308836602355,0.09401663179560497,2.9602439342059275
4464,69,modelo 2,0.0042149,0.3294449,23.878609184785272,557.9391588889591,0.41865604414676433,9.909084845674704
4464,69,modelo 3,0.0041986,0.3600492,16.807135258226985,565.0279605214125,0.2872226868476123,9.906410195637253
4465,306,modelo 2,0.010743,2.4043281,7.682798159890317,135.66043404579335,0.17904142055766822,2.7679805983029113
4465,306,modelo 3,0.010283,3.4236924,7.635490661401621,133.2285352132671,0.17746817516450208,2.7184941752022036
4466,76,modelo 2,0.0045623,0.3117492,431.23097489051645,2989.4367538819597,5.712108481937711,175.56872498210092
4466,76,modelo 3,0.0044089,0.2213946,1343.9119616935097,900.2781478587816,19.689376308073783,49.90617136383524
4467,258,modelo 2,0.0097926,1.2542762,20.97486677965014,297.9807317396794,0.16470502729440906,2.5466090150522818
4467,258,modelo 3,0.0097728,300.0266963,25.79684407498209,335.81157083846614,0.20721930146953643,3.195198940179013
4468,306,modelo 2,0.0104156,2.0568524,17.083702802950537,35.92485673122579,0.8229319840707849,1.8469018234251364
4468,306,modelo 3,0.0120082,3.3259352,5.383614593157875,25.245828082385216,0.2661750936678281,1.0483553108634587
4469,450,modelo 2,0.0143863,2.7141806,11.786120353253777,62.43807613827328,0.11976509078217633,0.6099437007405695
4469,450,modelo 3,0.0145407,300.0155754,15.941807986011892,93.2611224583761,0.1617836524139953,1.001466349839041
4470,202,modelo 2,0.0045882,0.831885,42.47429997056471,967.0194245366989,0.6639469621510495,14.249008113318862
4470,202,modelo 3,0.0051201,0.7511826,59.98588617245073,1097.9698425598112,0.9384090325446215,16.716415046971488
4471,223,modelo 2,0.0043742,0.847493,2.1094454926462736,15.572840025932145,0.15042269092089045,0.9958172405297387
4471,223,modelo 3,0.0046495,300.0136828,2.2009500504445483,16.74169675241293,0.15695454464136577,1.2617527541420184
4472,306,modelo 2,0.0059832,0.5798915,26.8812118982082,182.837609935539,0.453633020550305,2.514797003300454
4472,306,modelo 3,0.0055157,1.121526,5.797394052328564,43.72248210831645,0.09871017495711536,0.6150979174393649
4473,306,modelo 2,0.0084599,0.9744423,30.252768824886292,347.0766561151261,0.30060283485522793,4.138558623671809
4473,306,modelo 3,0.0059213,1.3983375,30.154244097019053,342.51955425199696,0.2975932265733306,4.081617108909515
4474,224,modelo 2,0.0044349,0.9926109,34.104501397663256,561.281145317748,0.4591925525194463,7.760754800963636
4474,224,modelo 3,0.0045583,0.9812123,34.07491635291839,549.358335867218,0.45877277881804224,7.592543732947142
4475,330,modelo 2,0.0067306,1.9587897,86.46849217232109,570.4046905124349,3.602623741004619,16.356379031340605
4475,330,modelo 3,0.0063834,0.1505073,356.4714098149702,1684.3449838292577,16.581237271601328,51.35006399585036
4476,69,modelo 2,0.0032267,0.3414411,23.77719413734285,169.0350618353555,1.4349699472695454,22.61902131216273
4476,69,modelo 3,0.0029132,0.2803636,23.77303584619768,181.46366949022524,1.4199342897189215,24.743476995225855
4477,61,modelo 2,0.0040052,0.1781094,414.14665009952773,5120.331138804087,5.17910321141919,83.79311468737042
4477,61,modelo 3,0.0030744,0.2453664,1052.495306487805,63901.13927865171,14.366671234326917,1229.3019494538016
4478,151,modelo 2,0.0037171,0.2135141,944.1576145375725,986.9889104629631,24.66515869067788,12.512426315832615
4478,151,modelo 3,0.0035668,0.0963189,1427.2199708790445,4641.482502984949,55.17945667157609,57.168757519929216
4479,380,modelo 2,0.0070633,1.015544,140.18624425560213,916.9250602188172,4.819265978150913,13.529564051534082
4479,380,modelo 3,0.0067698,1.4898931,139.56769868691714,2648.955967194863,4.72631216563459,53.6712606502431
4480,86,modelo 2,0.0032595,0.9586918,445.91435621738987,10799.081253776587,3.961353994980637,135.99109407534868
4480,86,modelo 3,0.0028536,0.1657548,280.7620242401491,18200.044227126593,2.4384270410263085,213.91578404580733
4481,104,modelo 2,0.0048836,5.8122844,8.403686341126456,1165.7710676135332,0.253602166668537,13.99821403727601
4481,104,modelo 3,0.0033782,0.4657665,8.408998612727265,1131.414868550593,0.25476713907938386,13.475720998884189
4482,352,modelo 2,0.0087328,1.1194152,24.670869159318183,259.31244486858435,0.24180315617815742,2.858801463791329
4482,352,modelo 3,0.0061924,0.140082,245.5878238621699,307.49962040121886,2.430476126466866,3.6726666448732406
4483,168,modelo 2,0.0047552,0.8354215,309.38255857116957,1277.2160478571118,5.361535788208797,14.375581309780069
4483,168,modelo 3,0.003845,0.8190969,309.52333911300536,1320.0287365133963,5.386681171990799,15.855185298884825
4484,66,modelo 2,0.003136,0.383713,37.26063170204779,289.6405211251684,0.37130023772574117,3.127058410814363
4484,66,modelo 3,0.0030713,0.4556257,37.2340827383445,288.006610834462,0.3682876064073784,3.0908010169278466
4485,428,modelo 2,0.0074599,1.3846875,126.69385923797434,11575.273794554061,2.0517483586087795,141.9405505571929
4485,428,modelo 3,0.0069843,2.2094518,124.28258478729911,4458.603897402209,1.979288492012376,54.660214321654855
4486,306,modelo 2,0.0056345,0.9252048,8.370131460796426,109.28714004133221,0.15460742513940146,1.2815386594350902
4486,306,modelo 3,0.0054238,1.1867246,5.945909552631914,108.86456371580567,0.10715579515086616,1.2693082584160742
4487,69,modelo 2,0.0039053,0.2801318,35.188561250258225,365.8439290140461,1.0412825270913721,28.578496216928983
4487,69,modelo 3,0.0029238,0.3045578,33.93963079539679,262.21777310614635,0.9992530363016071,20.523194622885914
4488,258,modelo 2,0.0048082,0.8468644,8.601809318104833,104.24776116201225,0.44047783864294654,5.98710890536999
4488,258,modelo 3,0.0053382,1.3367362,8.584105789999954,100.48229346158718,0.4409989443343063,5.670223103736369
4489,67,modelo 2,0.003387,0.0332275,3513.5340971474657,2442.6018963703063,64.1404537955993,24.178107268726638
4489,67,modelo 3,0.0025558,0.0916824,714.0137230211096,17305.058516575726,11.309604846971116,167.64773644457068
4490,317,modelo 2,0.006385,2.0829696,85.68652006020902,285.9667764308735,2.4228040580061188,11.889392175777536
4490,317,modelo 3,0.006093,0.5676592,529.9536199562024,1952.5817228313874,18.06063711578434,76.41828205143325
4491,306,modelo 2,0.0059035,1.1442136,11.026979341774297,148.22513173747012,0.3722125037026931,6.1533141858258835
4491,306,modelo 3,0.0061469,1.3656175,11.021505237206991,258.03468238255516,0.3713252511139796,10.524969317610967
4492,67,modelo 2,0.0040405,0.0567699,2831.4348628411603,3640.4658164992834,52.89964470674441,66.68351689711466
4492,67,modelo 3,0.0028508,0.0857015,730.3454812509309,20060.259670353025,14.37789011647024,298.4676833394607
4493,184,modelo 2,0.0041566,0.7175894,7.570875196216984,315.71434836250234,0.25641553678730455,10.429859301479993
4493,184,modelo 3,0.0041111,0.6848475,28.36298442312449,54.8875768469895,0.9194675705999302,1.7462924704254534
4494,69,modelo 2,0.0032082,0.1947239,22.933291984853174,114.11408650874074,1.269135874135193,11.94482921083767
4494,69,modelo 3,0.0024804,0.2551966,29.780330397323823,534.587625439575,1.6703800953073746,77.14265739741455
4495,160,modelo 2,0.0051302,0.9178273,71.9636565937389,1534.7559808741146,1.9123914407807265,29.30393233090985
4495,160,modelo 3,0.004674,0.3710361,84.275531497063,1237.2050378937743,2.503647773633615,24.46911366926761
4496,328,modelo 2,0.0065695,1.4843037,4.185006519151462,65.25725577481487,0.30809200573143564,4.795103608410253
4496,328,modelo 3,0.0059665,9.4842484,4.178834502832641,64.90282665564823,0.30714842479179105,4.7666367869033595
4497,74,modelo 2,0.003281,0.6756808,119.58983766398066,654.569428024813,1.2180450505868892,4.693238964892826
4497,74,modelo 3,0.0027966,0.5327508,119.13323435625747,662.9288523911912,1.1817748479549952,4.581566441709783
4498,67,modelo 2,0.0033414,0.4084367,132.6721054112986,396.9093344786282,5.067295173563144,23.917712055805207
4498,67,modelo 3,0.0028858,0.1732953,127.22740354864742,4061.6780935498628,5.412272789709282,272.07417035179407
4499,75,modelo 2,0.0054536,1.130594,192.2192796353073,1923.1974282703445,8.847995975703306,11.321287263933241
4499,75,modelo 3,0.0026784,0.0484264,928.1628262195227,3345.5092825882502,28.74163320530324,21.746463637402332
4500,306,modelo 2,0.0054306,1.2396419,4.3156583172230905,24.10632495178767,0.11942038580213983,0.5902498842464013
4500,306,modelo 3,0.0054901,300.0293843,3.682660231110778,41.25169955307813,0.10064842897470559,0.9826067573625915
4501,75,modelo 2,0.0214742,0.3581945,38.51687704106045,1652.135603242012,0.9173277486087357,28.015071170060835
4501,75,modelo 3,0.0027632,0.4646466,51.612471707261065,1749.0634537067676,1.258512987380863,29.636614714298194
4502,306,modelo 2,0.0054864,0.7502396,28.564419289370036,321.7804210552765,0.37913172277450846,5.72195233783392
4502,306,modelo 3,0.0066316,10.6852976,28.528014962646445,348.29247089922586,0.3780997010311851,6.169173640841869
4503,233,modelo 2,0.0092413,1.3942093,3.2890122648816336,57.527982740921175,0.22829853750156504,4.507195071738249
4503,233,modelo 3,0.0079884,1.9322523,2.3808659912670196,63.66335284012502,0.15235227819627417,4.835142287454294
4504,69,modelo 2,0.0049448,0.7706018,171.57214387139922,5762.944941191987,2.273720395673907,151.37824719425817
4504,69,modelo 3,0.0046159,1.1479128,170.85641388871375,5402.5455396860425,2.237793675566116,142.8187997407716
4505,334,modelo 2,0.0110335,2.8557442,69.74327040991945,4836.873502475458,1.2897254761100214,73.33804170278736
4505,334,modelo 3,0.0117207,2.0856256,69.79465382248885,4106.215036018627,1.2925092401635043,62.44499918274001
4506,306,modelo 2,0.0064889,1.4079934,15.593477100405263,103.67307278650014,0.21488431184923015,1.2887634800858903
4506,306,modelo 3,0.005781,1.1952266,15.591075780999125,104.70187564480523,0.21459839644194736,1.3018584982601595
4507,306,modelo 2,0.00754,0.4656356,24.32871100348479,37.6925380242576,0.889870258261128,1.3839840643287447
4507,306,modelo 3,0.0387666,23.4206301,5.508165110943809,155.1898090971781,0.20371133706224598,5.6599188553084945
4508,317,modelo 2,0.0107251,1.6239986,18.044117906927166,449.4739056721181,0.508853653297972,4.536936301615427
4508,317,modelo 3,0.0121662,1.9410175,86.32990053942359,446.4954535800218,2.3257437876106026,4.0450438176448555
4509,139,modelo 2,0.0062868,0.859994,3.7617154640261212,47.48312016459488,0.2147819416233414,3.7865756886146227
4509,139,modelo 3,0.005808,1.5520882,2.68712449726528,72.31168642111302,0.14477950599799264,5.681931834244135
4510,306,modelo 2,0.0110158,1.7717724,12.279831753524443,302.25514102378423,0.6500385025969616,18.937317139721323
4510,306,modelo 3,0.010788,1.7165861,8.701160596827622,328.06786613664843,0.44701530119793004,20.55727890879221
4511,313,modelo 2,0.0102141,2.3145406,78.90243225940822,1497.9143249338786,1.243205132003734,38.489556829867254
4511,313,modelo 3,0.0113179,2.9996875,56.0561723327796,310.1686902498294,0.8573276263674777,7.207294574934374
4512,83,modelo 2,0.004876,0.6978532,89.92018415536337,998.8780244497028,4.067527439863658,50.101612771966174
4512,83,modelo 3,0.0049413,0.0733459,332.05333088666845,328.04106445209646,15.63673730317364,15.668847126388188
4513,69,modelo 2,0.004379,0.515209,29.473168360738295,297.3079690017444,1.3928407610336557,45.14636466986394
4513,69,modelo 3,0.0048374,0.7007266,29.335699576257415,433.6098940662961,1.3891463618629176,66.97708937012492
4514,66,modelo 2,0.0054629,0.4757124,70.5385737139566,1678.048434498454,5.10690931736873,209.78524080419413
4514,66,modelo 3,0.0045145,0.5885639,69.93685962120601,1472.482820281745,5.02157943005526,186.06001656674889
4515,306,modelo 2,0.0116153,79.6207469,3.7631156413815967,16.32496953539212,0.11489149106373925,0.4716055370604067
4515,306,modelo 3,0.0106703,3.771002,3.747152008807809,16.225982979853665,0.11342619295359761,0.46793574765981466
4516,234,modelo 2,0.0100634,1.5205046,24.459677181020975,275.25247106359177,0.24377379397910884,2.4766097449029862
4516,234,modelo 3,0.0086738,1.0192245,18.706343673083754,217.65486779868274,0.17579491041224826,1.9469261351388476
4517,234,modelo 2,0.0087451,1.3546239,55.41174258825009,538.6002649087909,0.510045546525469,4.482279939198344
4517,234,modelo 3,0.0452712,0.2558786,294.3354838544328,317.9541996918704,2.7998729009856524,2.6304849890081226
4518,181,modelo 2,0.006841,2.2492029,62.23170086158197,160.2831844975207,0.9973991748086108,5.409589172380695
4518,181,modelo 3,0.0072047,1.1774801,44.16697355502003,164.85949861012023,0.6431041952540953,5.4976900614217605
4519,129,modelo 2,0.0062406,1.0617839,87.73920797420186,553.4938650516048,1.8950889107730473,9.197845947035145
4519,129,modelo 3,0.0062781,1.210915,122.00688164026784,907.9206001024626,2.773934794080597,15.039991221042282
4520,91,modelo 2,0.0049471,0.7467064,70.06178994105125,3223.317684025291,0.7896295020122965,33.40953861549173
4520,91,modelo 3,0.0050554,0.3448254,668.2209661594736,3751.1531688464956,8.770181571042054,37.48287682075526
4521,91,modelo 2,0.0058998,0.8043811,72.71065438098222,2713.6882743301717,2.6822370403472977,186.82081511969187
4521,91,modelo 3,0.0050937,0.7792203,72.71132729414735,2692.0090432273228,2.666858400353348,185.65384673590643
4522,67,modelo 2,0.0041466,0.2473729,426.74683683604377,6620.593159369276,4.939570382266551,113.60331856760597
4522,67,modelo 3,0.0048431,0.2500145,423.7360979734274,4720.543766227522,4.919406661670414,82.3407233681637
4523,305,modelo 2,0.0103557,2.1120435,41.49418565591974,233.5656728046898,1.8310423192733116,43.74938915282299
